Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty
TCS,EQ,2013-10-01,1927.8,1932.0,1954.85,1916.7,1950.0,1949.05,1943.81,795997.0,1547266400.6,54197.0,482103.0
TCS,EQ,2013-10-03,1949.05,1971.8,2036.9,1960.4,2024.0,2024.6,2019.83,2336177.0,4718669789.25,122244.0,1659038.0
TCS,EQ,2013-10-04,2024.6,2032.0,2069.0,2026.95,2038.6,2033.6,2051.44,967016.0,1983778144.65,59054.0,439156.0
TCS,EQ,2013-10-07,2033.6,2035.0,2097.7,2025.3,2095.75,2089.75,2063.72,996939.0,2057400993.0,45082.0,486345.0
TCS,EQ,2013-10-08,2089.75,2083.0,2098.0,2056.55,2066.05,2061.45,2074.71,914053.0,1896391653.1,57959.0,423730.0
TCS,EQ,2013-10-09,2061.45,2055.5,2097.65,2045.1,2090.55,2090.85,2070.95,887929.0,1838859976.4,47321.0,416617.0
TCS,EQ,2013-10-10,2090.85,2088.0,2098.0,2067.25,2088.0,2080.0,2079.7,582160.0,1210718758.4,44874.0,250379.0
TCS,EQ,2013-10-11,2080.0,2103.0,2138.0,2082.4,2128.0,2122.05,2116.89,1142224.0,2417967294.5,61370.0,466880.0
TCS,EQ,2013-10-14,2122.05,2127.5,2225.0,2125.0,2218.5,2212.75,2191.16,2187230.0,4792579889.45,86986.0,798843.0
TCS,EQ,2013-10-15,2212.75,2235.0,2258.85,2201.0,2216.0,2215.4,2229.93,2332546.0,5201407364.95,116297.0,949130.0
TCS,EQ,2013-10-17,2215.4,2230.0,2230.0,2095.7,2099.0,2108.45,2147.19,3343607.0,7179348604.65,163438.0,1395743.0
TCS,EQ,2013-10-18,2108.45,2104.8,2133.8,2061.55,2119.0,2120.65,2104.69,2673083.0,5626011914.0,134214.0,1267469.0
TCS,EQ,2013-10-21,2120.65,2125.0,2127.95,2050.0,2076.8,2071.65,2070.29,1842686.0,3814899754.1,99433.0,928851.0
TCS,EQ,2013-10-22,2071.65,2088.0,2107.65,2076.85,2088.0,2089.35,2092.15,1022307.0,2138821606.0,63902.0,479907.0
TCS,EQ,2013-10-23,2089.35,2088.5,2103.0,2046.15,2054.0,2061.15,2063.92,1227748.0,2533977446.65,101044.0,644068.0
TCS,EQ,2013-10-24,2061.15,2042.0,2082.35,2001.85,2007.95,2008.7,2036.67,1808879.0,3684082884.4,98629.0,1006714.0
TCS,EQ,2013-10-25,2008.7,1995.0,2072.0,1995.0,2065.0,2067.75,2047.38,1263701.0,2587280559.7,82647.0,554733.0
TCS,EQ,2013-10-28,2067.75,2068.0,2089.8,2052.55,2066.0,2063.95,2066.78,901971.0,1864175717.6,49308.0,442585.0
TCS,EQ,2013-10-29,2063.95,2065.0,2085.8,2047.9,2073.85,2069.8,2064.94,914538.0,1888467150.2,62189.0,432817.0
TCS,EQ,2013-10-30,2069.8,2070.25,2100.0,2070.25,2094.7,2091.95,2089.52,1057437.0,2209536847.8,83706.0,659805.0
TCS,EQ,2013-10-31,2091.95,2089.0,2129.0,2079.4,2108.0,2112.05,2104.56,1761538.0,3707257489.9,63168.0,1388160.0
TCS,EQ,2013-11-01,2112.05,2110.0,2141.95,2091.1,2096.0,2097.6,2109.0,673240.0,1419865963.7,51527.0,317255.0
TCS,EQ,2013-11-03,2097.6,2100.0,2109.4,2095.2,2099.0,2099.0,2101.55,65452.0,137550400.85,4785.0,21366.0
TCS,EQ,2013-11-05,2099.0,2100.0,2105.0,2031.7,2043.85,2042.0,2056.1,1130643.0,2324713877.1,96320.0,786940.0
TCS,EQ,2013-11-06,2042.0,2063.0,2103.55,2059.05,2093.1,2091.1,2085.16,833875.0,1738759010.3,54534.0,376095.0
TCS,EQ,2013-11-07,2091.1,2100.0,2148.15,2080.3,2116.0,2121.95,2124.63,978474.0,2078894382.95,56720.0,414857.0
TCS,EQ,2013-11-08,2121.95,2130.0,2131.75,2071.2,2088.7,2090.85,2097.67,804673.0,1687935805.75,53524.0,354291.0
TCS,EQ,2013-11-11,2090.85,2090.0,2140.0,2050.0,2099.95,2094.65,2112.48,980569.0,2071428715.45,64388.0,576331.0
TCS,EQ,2013-11-12,2094.65,2096.85,2121.7,2079.0,2080.0,2087.15,2099.09,500341.0,1050262378.35,28714.0,236523.0
TCS,EQ,2013-11-13,2087.15,2098.95,2106.2,2043.65,2048.8,2049.0,2069.96,604169.0,1250607204.1,56535.0,316903.0
TCS,EQ,2013-11-14,2049.0,2072.0,2072.0,2021.85,2026.3,2026.2,2038.04,1064852.0,2170216049.65,66310.0,761266.0
TCS,EQ,2013-11-18,2026.2,2046.0,2059.9,2032.25,2050.0,2044.0,2047.83,1415801.0,2899315848.45,83630.0,1037163.0
TCS,EQ,2013-11-19,2044.0,2049.95,2055.0,2021.2,2031.95,2029.9,2031.78,1038932.0,2110881725.0,58447.0,733729.0
TCS,EQ,2013-11-20,2029.9,2046.85,2049.9,2017.0,2026.0,2023.6,2036.62,829348.0,1689063122.45,49519.0,520429.0
TCS,EQ,2013-11-21,2023.6,2023.2,2034.7,1980.0,1989.95,1986.6,2003.37,1151441.0,2306757415.85,47136.0,776999.0
TCS,EQ,2013-11-22,1986.6,1991.0,2011.0,1985.1,2003.9,2000.85,1999.74,747247.0,1494298710.75,40236.0,377078.0
TCS,EQ,2013-11-25,2000.85,2008.0,2026.85,1993.1,2012.0,2013.25,2009.59,975499.0,1960352639.5,40542.0,604012.0
TCS,EQ,2013-11-26,2013.25,2003.1,2016.45,1987.0,1991.0,1993.7,1995.56,1023706.0,2042866030.85,59796.0,676870.0
TCS,EQ,2013-11-27,1993.7,2009.0,2013.7,1975.0,1979.8,1986.45,1993.94,1060489.0,2114547819.25,44126.0,823898.0
TCS,EQ,2013-11-28,1986.45,1993.1,1996.55,1970.0,1986.9,1984.6,1982.81,1402861.0,2781606775.45,59078.0,757734.0
TCS,EQ,2013-11-29,1984.6,1992.0,2014.7,1981.8,2005.05,2004.35,2003.04,962406.0,1927739485.9,60652.0,622814.0
TCS,EQ,2013-12-02,2004.35,1995.0,2021.0,1995.0,2020.0,2013.9,2010.51,626630.0,1259845905.85,47674.0,391453.0
TCS,EQ,2013-12-03,2013.9,2016.05,2042.0,2015.05,2018.85,2020.8,2028.57,724592.0,1469887919.75,51921.0,397971.0
TCS,EQ,2013-12-04,2020.8,2019.9,2031.6,1993.65,2003.5,2000.05,2013.69,759518.0,1529436662.75,58626.0,450789.0
TCS,EQ,2013-12-05,2000.05,2016.0,2033.55,1983.05,1984.8,1987.15,1997.68,698595.0,1395572412.55,44162.0,429262.0
TCS,EQ,2013-12-06,1987.15,1991.0,2010.0,1991.0,2001.0,2000.3,2001.33,723481.0,1447922164.75,31552.0,519966.0
TCS,EQ,2013-12-09,2000.3,2029.0,2029.95,2000.0,2002.0,2004.85,2009.37,913170.0,1834892689.6,55413.0,719570.0
TCS,EQ,2013-12-10,2004.85,2000.0,2089.0,2000.0,2087.0,2082.75,2065.31,1826667.0,3772632310.45,90575.0,1086301.0
TCS,EQ,2013-12-11,2082.75,2079.0,2086.85,2043.0,2056.0,2058.05,2059.29,778031.0,1602195303.3,39482.0,449434.0
TCS,EQ,2013-12-12,2058.05,2045.0,2064.0,2025.1,2028.0,2028.9,2034.74,827982.0,1684725865.0,60023.0,551830.0
TCS,EQ,2013-12-13,2028.9,2037.95,2045.0,1995.0,2007.0,2001.8,2014.75,1731675.0,3488885380.4,80244.0,1152814.0
TCS,EQ,2013-12-16,2001.8,2013.7,2039.8,2005.15,2020.2,2019.15,2022.53,1429250.0,2890696370.4,70396.0,944545.0
TCS,EQ,2013-12-17,2019.15,2031.6,2065.85,2030.0,2045.3,2045.35,2051.44,1497737.0,3072515890.5,67190.0,1054079.0
TCS,EQ,2013-12-18,2045.35,2040.0,2071.0,2038.0,2055.5,2055.8,2059.13,793995.0,1634942318.85,37832.0,496786.0
TCS,EQ,2013-12-19,2055.8,2075.95,2110.0,2062.65,2086.1,2081.5,2086.33,1080993.0,2255304727.35,64976.0,546048.0
TCS,EQ,2013-12-20,2081.5,2088.1,2130.0,2085.85,2128.15,2120.55,2111.81,982906.0,2075707954.8,52833.0,496020.0
TCS,EQ,2013-12-23,2120.55,2129.95,2143.45,2097.95,2113.3,2109.05,2115.38,660612.0,1397442498.25,42090.0,290589.0
TCS,EQ,2013-12-24,2109.05,2119.8,2129.0,2104.25,2109.0,2110.7,2116.88,435078.0,921006116.55,27757.0,238547.0
TCS,EQ,2013-12-26,2110.7,2115.0,2117.0,2091.45,2094.0,2100.3,2105.46,1148597.0,2418320068.15,36263.0,734079.0
TCS,EQ,2013-12-27,2100.3,2107.0,2169.9,2105.0,2165.15,2160.65,2145.24,1239973.0,2660041977.05,66396.0,710192.0
TCS,EQ,2013-12-30,2160.65,2170.0,2175.25,2146.7,2159.0,2156.05,2159.98,834388.0,1802265192.95,48931.0,487871.0
TCS,EQ,2013-12-31,2156.05,2160.1,2184.95,2150.9,2174.25,2172.05,2171.87,622888.0,1352832331.25,44582.0,317338.0
TCS,EQ,2014-01-01,2172.05,2180.1,2184.5,2151.1,2153.7,2153.3,2159.55,264976.0,572228100.1,15040.0,105354.0
TCS,EQ,2014-01-02,2153.3,2166.0,2189.0,2156.15,2167.95,2167.0,2170.96,863474.0,1874565230.4,60050.0,550431.0
TCS,EQ,2014-01-03,2167.0,2164.7,2229.1,2147.25,2224.1,2222.2,2206.7,1309087.0,2888756659.2,84697.0,660519.0
TCS,EQ,2014-01-06,2222.2,2229.0,2244.0,2197.0,2234.8,2239.6,2224.18,1155905.0,2570940803.45,75432.0,685611.0
TCS,EQ,2014-01-07,2239.6,2240.0,2256.45,2199.0,2207.9,2206.15,2227.87,1448743.0,3227613039.35,62312.0,891246.0
TCS,EQ,2014-01-08,2206.15,2212.0,2244.0,2210.0,2229.95,2232.65,2230.54,1275010.0,2843954798.3,98989.0,885134.0
TCS,EQ,2014-01-09,2232.65,2228.75,2255.5,2222.1,2239.0,2241.95,2239.21,1291103.0,2891057118.3,65056.0,951806.0
TCS,EQ,2014-01-10,2241.95,2260.0,2309.8,2235.0,2290.0,2280.9,2277.05,1684667.0,3836071888.9,114749.0,919520.0
TCS,EQ,2014-01-13,2280.9,2285.0,2384.0,2285.0,2380.0,2368.75,2345.06,1907158.0,4472403152.65,98245.0,1205443.0
TCS,EQ,2014-01-14,2368.75,2372.0,2384.8,2320.0,2330.0,2326.75,2339.0,1487482.0,3479222656.95,80128.0,923510.0
TCS,EQ,2014-01-15,2326.75,2342.45,2378.2,2327.0,2361.0,2353.6,2353.56,1524427.0,3587831226.7,96472.0,946527.0
TCS,EQ,2014-01-16,2353.6,2380.0,2380.1,2325.0,2359.0,2350.3,2348.09,1498981.0,3519743197.8,71105.0,780159.0
TCS,EQ,2014-01-17,2350.3,2298.0,2298.0,2206.05,2219.85,2213.05,2243.52,3782378.0,8485841479.05,175551.0,1795473.0
TCS,EQ,2014-01-20,2213.05,2218.95,2350.0,2215.5,2334.9,2338.2,2297.8,3005279.0,6905529095.9,117743.0,1466375.0
TCS,EQ,2014-01-21,2338.2,2334.0,2339.25,2275.1,2285.25,2280.3,2296.99,1566141.0,3597417846.3,80762.0,648210.0
TCS,EQ,2014-01-22,2280.3,2287.1,2296.85,2264.1,2270.35,2274.05,2278.77,1192015.0,2716333487.25,46033.0,678030.0
TCS,EQ,2014-01-23,2274.05,2268.1,2276.7,2237.3,2254.15,2252.45,2255.27,1145381.0,2583139546.3,76521.0,630085.0
TCS,EQ,2014-01-24,2252.45,2244.0,2283.25,2235.0,2249.0,2248.7,2265.0,925133.0,2095426383.45,47071.0,439013.0
TCS,EQ,2014-01-27,2248.7,2226.0,2259.5,2220.1,2237.0,2229.6,2238.52,1266474.0,2835021950.15,66877.0,746905.0
TCS,EQ,2014-01-28,2229.6,2232.0,2247.85,2196.1,2215.0,2212.35,2218.54,1426083.0,3163827430.7,86501.0,1007345.0
TCS,EQ,2014-01-29,2212.35,2240.0,2240.0,2205.0,2213.05,2209.8,2218.34,849038.0,1883455043.45,71191.0,537879.0
TCS,EQ,2014-01-30,2209.8,2198.05,2227.0,2190.0,2222.25,2217.6,2203.42,1112625.0,2451582604.0,55368.0,711029.0
TCS,EQ,2014-01-31,2217.6,2225.1,2269.8,2221.0,2230.95,2241.05,2252.12,1087123.0,2448326371.3,50891.0,630268.0
TCS,EQ,2014-02-03,2241.05,2222.0,2244.25,2190.8,2192.7,2194.45,2205.35,681240.0,1502375512.8,42400.0,473787.0
TCS,EQ,2014-02-04,2194.45,2174.0,2175.0,2112.05,2162.0,2151.35,2142.57,1347083.0,2886220024.1,104256.0,803065.0
TCS,EQ,2014-02-05,2151.35,2163.8,2200.0,2140.0,2196.25,2194.4,2172.56,926825.0,2013584896.65,70158.0,445505.0
TCS,EQ,2014-02-06,2194.4,2180.0,2189.9,2145.0,2169.6,2175.25,2169.33,961326.0,2085435565.55,69578.0,559364.0
TCS,EQ,2014-02-07,2175.25,2190.0,2195.0,2131.0,2142.9,2144.4,2157.53,995456.0,2147728856.45,59579.0,569008.0
TCS,EQ,2014-02-10,2144.4,2144.0,2144.0,2085.1,2092.55,2093.55,2105.79,2009635.0,4231876293.6,97216.0,1459488.0
TCS,EQ,2014-02-11,2093.55,2100.0,2126.5,2096.0,2100.0,2101.7,2111.34,1784393.0,3767467654.45,74292.0,1177759.0
TCS,EQ,2014-02-12,2101.7,2118.0,2123.6,2095.0,2098.8,2105.45,2111.78,1537174.0,3246170087.7,66032.0,1142769.0
TCS,EQ,2014-02-13,2105.45,2107.0,2138.4,2096.5,2137.9,2133.75,2124.79,1047175.0,2225023029.3,57108.0,611932.0
TCS,EQ,2014-02-14,2133.75,2137.9,2184.75,2128.1,2163.5,2167.9,2163.59,955031.0,2066292460.05,60246.0,470677.0
TCS,EQ,2014-02-17,2167.9,2160.0,2186.0,2147.2,2164.7,2165.4,2167.34,835197.0,1810153378.3,51337.0,461048.0
TCS,EQ,2014-02-18,2165.4,2165.0,2191.0,2155.85,2161.1,2166.0,2175.97,763458.0,1661258480.2,32619.0,417389.0
TCS,EQ,2014-02-19,2166.0,2170.0,2215.0,2162.25,2213.0,2197.95,2184.6,536459.0,1171950133.8,31535.0,258545.0
TCS,EQ,2014-02-20,2197.95,2206.0,2222.0,2182.8,2188.2,2189.35,2204.13,793962.0,1749999183.45,41964.0,360588.0
TCS,EQ,2014-02-21,2189.35,2198.0,2213.0,2190.75,2203.0,2205.7,2204.58,858930.0,1893581908.3,40864.0,578590.0
TCS,EQ,2014-02-24,2205.7,2204.0,2205.25,2170.1,2177.95,2177.9,2177.98,1225212.0,2668490675.6,56310.0,959555.0
TCS,EQ,2014-02-25,2177.9,2189.0,2199.5,2180.0,2186.8,2188.9,2191.44,1652687.0,3621772652.95,57752.0,1357237.0
TCS,EQ,2014-02-26,2188.9,2194.0,2195.0,2177.15,2183.95,2182.15,2183.49,1929856.0,4213822325.45,56611.0,1395746.0
TCS,EQ,2014-02-28,2182.15,2161.0,2280.0,2160.15,2271.85,2275.75,2252.83,1994096.0,4492354811.15,97485.0,1223824.0
TCS,EQ,2014-03-03,2275.75,2271.8,2299.0,2228.0,2232.15,2240.05,2256.85,803039.0,1812339944.3,63157.0,401949.0
TCS,EQ,2014-03-04,2240.05,2233.2,2254.0,2224.0,2240.2,2240.65,2240.39,1015166.0,2274368030.8,103475.0,709579.0
TCS,EQ,2014-03-05,2240.65,2254.85,2286.25,2242.55,2247.15,2251.9,2259.93,1151003.0,2601189683.2,68806.0,627992.0
TCS,EQ,2014-03-06,2251.9,2252.85,2260.0,2232.15,2240.0,2240.75,2241.63,657281.0,1473380335.1,63025.0,416386.0
TCS,EQ,2014-03-07,2240.75,2245.5,2250.05,2152.8,2225.05,2228.5,2198.55,2349236.0,5164907275.4,147864.0,1571810.0
TCS,EQ,2014-03-10,2228.5,2228.1,2228.5,2135.0,2145.0,2142.65,2161.27,1914884.0,4138581439.5,106548.0,1303557.0
TCS,EQ,2014-03-11,2142.65,2155.0,2177.65,2122.0,2155.1,2151.65,2152.19,1275127.0,2744313231.95,83897.0,682073.0
TCS,EQ,2014-03-12,2151.65,2153.0,2189.75,2153.0,2177.05,2179.45,2175.53,834894.0,1816341022.25,56238.0,458386.0
TCS,EQ,2014-03-13,2179.45,2148.05,2202.0,2136.85,2146.7,2149.55,2171.93,1009942.0,2193524895.05,49204.0,525601.0
TCS,EQ,2014-03-14,2149.55,2141.0,2160.5,2124.3,2138.0,2139.55,2141.66,1080623.0,2314322925.1,92521.0,757794.0
TCS,EQ,2014-03-18,2139.55,2135.5,2151.8,2104.25,2113.95,2122.0,2127.74,1282921.0,2729722548.95,93915.0,851297.0
TCS,EQ,2014-03-19,2122.0,2075.0,2075.0,2013.05,2037.8,2039.4,2033.69,4326331.0,8798431307.95,222327.0,2991834.0
TCS,EQ,2014-03-20,2039.4,2038.0,2122.9,2011.4,2107.0,2108.2,2080.0,2864478.0,5958117383.65,141643.0,1414310.0
TCS,EQ,2014-03-21,2108.2,2125.0,2145.0,2085.0,2126.0,2127.0,2117.7,2340388.0,4956237177.1,125422.0,1301935.0
TCS,EQ,2014-03-22,2127.0,2125.0,2141.9,2115.45,2123.25,2128.25,2131.53,94751.0,201964530.7,5439.0,20095.0
TCS,EQ,2014-03-24,2128.25,2136.95,2157.95,2126.15,2149.95,2152.6,2143.45,1091507.0,2339590566.65,78333.0,554003.0
TCS,EQ,2014-03-25,2152.6,2144.0,2172.0,2130.0,2145.2,2146.65,2149.75,1124984.0,2418436038.6,57258.0,654409.0
TCS,EQ,2014-03-26,2146.65,2148.05,2158.5,2087.55,2100.0,2093.5,2112.06,1596175.0,3371223189.95,95062.0,1041368.0
TCS,EQ,2014-03-27,2093.5,2100.95,2115.0,2065.05,2105.0,2094.25,2087.43,2506238.0,5231589901.85,97717.0,1619786.0
TCS,EQ,2014-03-28,2094.25,2097.0,2122.85,2080.05,2100.3,2102.1,2100.8,1485581.0,3120906521.0,100066.0,858824.0
TCS,EQ,2014-03-31,2102.1,2104.0,2144.95,2082.0,2139.0,2133.15,2112.44,1341634.0,2834117482.85,80904.0,867522.0
TCS,EQ,2014-04-01,2133.15,2145.0,2185.0,2144.9,2175.4,2176.7,2172.74,1377966.0,2993966591.5,66536.0,874657.0
TCS,EQ,2014-04-02,2176.7,2190.0,2202.0,2161.05,2164.95,2172.25,2184.42,1881508.0,4110002324.45,150867.0,1379843.0
TCS,EQ,2014-04-03,2172.25,2172.85,2182.0,2147.6,2170.0,2166.5,2162.25,790597.0,1709471688.15,66632.0,381238.0
TCS,EQ,2014-04-04,2166.5,2172.0,2187.0,2130.0,2138.0,2138.85,2156.61,847328.0,1827357399.3,50443.0,444099.0
TCS,EQ,2014-04-07,2138.85,2130.1,2165.95,2120.7,2159.75,2153.8,2141.77,1297493.0,2778925773.95,102241.0,844896.0
TCS,EQ,2014-04-09,2153.8,2152.0,2162.0,2105.0,2135.0,2140.4,2127.0,1675250.0,3563251463.7,105908.0,1197102.0
TCS,EQ,2014-04-10,2140.4,2140.4,2148.65,2115.2,2125.0,2126.15,2129.05,1076443.0,2291803131.0,66534.0,707569.0
TCS,EQ,2014-04-11,2126.15,2118.0,2174.9,2100.0,2161.5,2164.1,2134.3,1170371.0,2497923127.1,57660.0,568591.0
TCS,EQ,2014-04-15,2164.1,2181.0,2258.0,2174.05,2254.5,2252.75,2220.31,1798622.0,3993501825.9,125731.0,886241.0
TCS,EQ,2014-04-16,2252.75,2264.0,2264.0,2184.2,2187.95,2196.3,2208.56,1737955.0,3838383654.1,87315.0,841115.0
TCS,EQ,2014-04-17,2196.3,2220.0,2227.0,2142.7,2223.4,2222.9,2204.45,3840719.0,8466664778.9,146274.0,1712091.0
TCS,EQ,2014-04-21,2222.9,2220.0,2242.9,2211.3,2219.95,2221.75,2223.82,921297.0,2048798979.85,46253.0,469228.0
TCS,EQ,2014-04-22,2221.75,2233.95,2249.9,2219.9,2222.4,2221.05,2227.32,743137.0,1655205052.35,51736.0,426549.0
TCS,EQ,2014-04-23,2221.05,2231.4,2243.9,2201.1,2210.0,2213.75,2217.79,969496.0,2150141469.9,55240.0,586941.0
TCS,EQ,2014-04-25,2213.75,2227.0,2235.0,2193.2,2203.85,2205.25,2203.67,1580224.0,3482300031.4,81051.0,1157391.0
TCS,EQ,2014-04-28,2205.25,2205.25,2222.7,2180.1,2186.65,2191.35,2195.43,1275383.0,2800012963.5,81405.0,900404.0
TCS,EQ,2014-04-29,2191.35,2186.0,2206.35,2176.9,2195.0,2194.25,2195.06,923090.0,2026239991.8,67577.0,641624.0
TCS,EQ,2014-04-30,2194.25,2185.1,2205.6,2181.0,2191.0,2189.2,2190.56,1198689.0,2625799508.85,70291.0,960888.0
TCS,EQ,2014-05-02,2189.2,2181.25,2219.9,2181.25,2208.45,2208.45,2207.37,958889.0,2116625221.85,48854.0,640030.0
TCS,EQ,2014-05-05,2208.45,2210.8,2229.0,2204.15,2209.6,2213.7,2220.64,657239.0,1459488913.45,50891.0,433454.0
TCS,EQ,2014-05-06,2213.7,2213.7,2221.6,2190.0,2199.5,2198.9,2198.17,480616.0,1056478035.2,50253.0,330069.0
TCS,EQ,2014-05-07,2198.9,2191.05,2203.0,2140.1,2165.0,2165.55,2165.69,2358091.0,5106895672.45,81592.0,2013398.0
TCS,EQ,2014-05-08,2165.55,2165.1,2181.8,2147.65,2155.0,2162.05,2160.74,1303450.0,2816412348.25,57679.0,981809.0
TCS,EQ,2014-05-09,2162.05,2152.0,2184.7,2152.0,2162.0,2159.9,2171.23,899720.0,1953497732.9,52488.0,600529.0
TCS,EQ,2014-05-12,2159.9,2153.0,2166.7,2123.15,2164.85,2159.35,2147.47,1443032.0,3098863381.25,63790.0,1068192.0
TCS,EQ,2014-05-13,2159.35,2165.8,2239.0,2165.8,2209.0,2210.95,2201.67,1273742.0,2804356204.3,61340.0,810242.0
TCS,EQ,2014-05-14,2210.95,2214.4,2237.7,2201.1,2217.5,2216.1,2218.6,694614.0,1541069901.05,42813.0,434571.0
TCS,EQ,2014-05-15,2216.1,2216.1,2225.0,2171.15,2196.75,2193.15,2191.0,1260098.0,2760869467.85,55726.0,995857.0
TCS,EQ,2014-05-16,2193.15,2200.05,2253.4,2100.25,2160.0,2160.75,2182.83,2620899.0,5720986489.95,108446.0,1844758.0
TCS,EQ,2014-05-19,2160.75,2150.0,2160.0,1999.5,2026.0,2036.7,2036.04,3258303.0,6634050791.6,134136.0,2377378.0
TCS,EQ,2014-05-20,2036.7,2028.0,2160.0,2028.0,2062.0,2068.2,2068.91,2351057.0,4864113732.55,102010.0,1659683.0
TCS,EQ,2014-05-21,2068.2,2061.2,2089.0,2055.8,2083.0,2082.85,2075.42,2058473.0,4272201811.7,85447.0,1664115.0
TCS,EQ,2014-05-22,2082.85,2096.75,2124.0,2075.1,2108.0,2111.95,2108.25,2108421.0,4445070230.1,92965.0,1640264.0
TCS,EQ,2014-05-23,2111.95,2119.0,2149.0,2096.0,2129.85,2127.9,2126.25,1547390.0,3290139234.25,67074.0,1219172.0
TCS,EQ,2014-05-26,2127.9,2149.0,2169.6,2133.6,2155.05,2154.0,2151.13,1325425.0,2851162923.15,53883.0,979408.0
TCS,EQ,2014-05-27,2154.0,2160.15,2184.6,2118.0,2132.0,2131.45,2143.11,897547.0,1923538986.8,53842.0,532534.0
TCS,EQ,2014-05-28,2131.45,2140.0,2158.75,2122.45,2152.0,2150.55,2146.7,943744.0,2025939195.2,67958.0,671044.0
TCS,EQ,2014-05-29,2150.55,2145.0,2180.0,2135.2,2163.85,2159.95,2157.21,1410355.0,3042424886.35,90581.0,990215.0
TCS,EQ,2014-05-30,2159.95,2158.8,2167.0,2130.15,2144.75,2141.35,2141.16,1292824.0,2768139047.25,55989.0,896287.0
TCS,EQ,2014-06-02,2141.35,2144.0,2157.75,2116.05,2133.85,2129.85,2127.71,547579.0,1165088969.05,39797.0,407480.0
TCS,EQ,2014-06-03,2129.85,2129.85,2138.0,2105.2,2129.95,2128.6,2128.39,1242314.0,2644124676.35,54006.0,997366.0
TCS,EQ,2014-06-04,2128.6,2130.0,2134.9,2077.0,2088.0,2089.25,2089.35,1070531.0,2236712992.4,66411.0,811467.0
TCS,EQ,2014-06-05,2089.25,2083.1,2116.4,2068.0,2100.15,2104.15,2092.64,2174235.0,4549894562.95,94900.0,1704360.0
TCS,EQ,2014-06-06,2104.15,2100.15,2107.8,2056.0,2085.0,2084.25,2075.46,1680793.0,3488414552.95,91602.0,1264029.0
TCS,EQ,2014-06-09,2084.25,2087.0,2118.0,2080.0,2114.95,2113.8,2109.34,1333098.0,2811954248.45,78066.0,1044933.0
TCS,EQ,2014-06-10,2113.8,2115.0,2160.95,2115.0,2155.55,2158.15,2143.38,1314034.0,2816476693.7,80530.0,883365.0
TCS,EQ,2014-06-11,2158.15,2165.0,2214.0,2138.2,2204.2,2206.95,2187.46,1772281.0,3876793369.3,102815.0,967759.0
TCS,EQ,2014-06-12,2206.95,2249.0,2254.0,2183.8,2238.1,2237.35,2222.95,1367169.0,3039147809.4,75398.0,798442.0
TCS,EQ,2014-06-13,2237.35,2238.0,2239.0,2185.05,2220.0,2213.55,2206.02,952011.0,2100151183.8,69814.0,519133.0
TCS,EQ,2014-06-16,2213.55,2210.0,2276.95,2210.0,2270.0,2269.75,2261.41,1219953.0,2758810366.4,85866.0,738278.0
TCS,EQ,2014-06-17,2269.75,2284.9,2297.0,2271.0,2275.0,2279.85,2283.37,959072.0,2189916841.4,74343.0,656454.0
TCS,EQ,2014-06-18,2279.85,2293.0,2293.0,2221.3,2221.3,2227.05,2241.97,974412.0,2184599541.5,70364.0,571946.0
TCS,EQ,2014-06-19,2227.05,2230.0,2289.0,2210.1,2280.15,2276.05,2252.21,948177.0,2135493635.1,57665.0,474612.0
TCS,EQ,2014-06-20,2276.05,2284.9,2299.0,2262.0,2286.2,2292.4,2285.14,577837.0,1320440082.25,32093.0,373705.0
TCS,EQ,2014-06-23,2292.4,2293.0,2299.9,2254.05,2260.1,2268.85,2270.33,631367.0,1433410751.75,40067.0,391667.0
TCS,EQ,2014-06-24,2268.85,2269.0,2319.5,2255.0,2314.9,2309.05,2290.32,739550.0,1693804552.15,50209.0,485167.0
TCS,EQ,2014-06-25,2309.05,2310.0,2320.0,2293.0,2299.9,2310.55,2310.24,514211.0,1187948513.1,39929.0,308298.0
TCS,EQ,2014-06-26,2310.55,2296.0,2344.15,2291.15,2304.0,2307.65,2312.57,1018091.0,2354407356.35,42206.0,712024.0
TCS,EQ,2014-06-27,2307.65,2317.0,2406.9,2315.0,2400.1,2399.55,2383.97,1529418.0,3646093805.65,77416.0,893990.0
TCS,EQ,2014-06-30,2399.55,2400.55,2435.0,2376.6,2413.95,2425.4,2413.97,1073235.0,2590759835.9,48687.0,611288.0
TCS,EQ,2014-07-01,2425.4,2418.9,2419.0,2382.3,2391.3,2390.75,2396.4,546395.0,1309382772.9,33485.0,279483.0
TCS,EQ,2014-07-02,2390.75,2400.0,2411.75,2383.5,2401.1,2401.6,2397.77,453870.0,1088275662.45,32033.0,264310.0
TCS,EQ,2014-07-03,2401.6,2399.0,2445.0,2392.0,2410.0,2417.9,2421.16,763381.0,1848264270.1,64913.0,480272.0
TCS,EQ,2014-07-04,2417.9,2412.4,2425.5,2401.0,2416.1,2410.5,2412.73,268068.0,646775698.15,21597.0,133336.0
TCS,EQ,2014-07-07,2410.5,2420.05,2498.0,2410.4,2490.0,2488.55,2473.31,1102451.0,2726707774.9,51992.0,643967.0
TCS,EQ,2014-07-08,2488.55,2484.95,2486.15,2433.25,2444.5,2449.45,2458.25,1250294.0,3073534489.35,64334.0,860571.0
